2.984793	0.261136	0.087156
2.973450	0.260143	0.173648
2.954640	0.258497	0.258819
2.928506	0.256211	0.342020
2.895248	0.253301	0.422618
2.855119	0.249791	0.500000
2.808424	0.245705	0.573576
2.755519	0.241077	0.642788
2.696805	0.235940	0.707107
2.632731	0.230334	0.766044
2.563783	0.224302	0.819152
2.490487	0.217889	0.866025
2.413399	0.211145	0.906308
2.333108	0.204121	0.939693
2.250224	0.196869	0.965926
2.165377	0.189446	0.984808
2.079213	0.181908	0.996195
1.992389	0.174311	1.000000
1.905565	0.166715	0.996195
1.819402	0.159177	0.984808
1.734555	0.151754	0.965926
1.651671	0.144502	0.939693
1.571379	0.137478	0.906308
1.494292	0.130734	0.866025
1.420996	0.124321	0.819152
1.352048	0.118289	0.766044
1.287973	0.112683	0.707107
1.229260	0.107546	0.642788
1.176354	0.102918	0.573576
1.129659	0.098832	0.500000
1.089530	0.095322	0.422618
1.056273	0.092412	0.342020
1.030139	0.090126	0.258819
1.011329	0.088480	0.173648
0.999986	0.087487	0.087156
0.996195	0.087156	0.000000
0.999986	0.087487	-0.087156
1.011329	0.088480	-0.173648
1.030139	0.090126	-0.258819
1.056273	0.092412	-0.342020
1.089530	0.095322	-0.422618
1.129659	0.098832	-0.500000
1.176354	0.102918	-0.573576
1.229260	0.107546	-0.642788
1.287973	0.112683	-0.707107
1.352048	0.118289	-0.766044
1.420996	0.124321	-0.819152
1.494292	0.130734	-0.866025
1.571379	0.137478	-0.906308
1.651671	0.144502	-0.939693
1.734555	0.151754	-0.965926
1.819402	0.159177	-0.984808
1.905565	0.166715	-0.996195
1.992389	0.174311	-1.000000
2.079213	0.181908	-0.996195
2.165377	0.189446	-0.984808
2.250224	0.196869	-0.965926
2.333108	0.204121	-0.939693
2.413399	0.211145	-0.906308
2.490487	0.217889	-0.866025
2.563783	0.224302	-0.819152
2.632731	0.230334	-0.766044
2.696805	0.235940	-0.707107
2.755519	0.241077	-0.642788
2.808424	0.245705	-0.573576
2.855119	0.249791	-0.500000
2.895248	0.253301	-0.422618
2.928506	0.256211	-0.342020
2.954640	0.258497	-0.258819
2.973450	0.260143	-0.173648
2.984793	0.261136	-0.087156
2.988584	0.261467	-0.000000
2.950676	0.520284	0.087156
2.939462	0.518306	0.173648
2.920867	0.515028	0.258819
2.895032	0.510472	0.342020
2.862154	0.504675	0.422618
2.822484	0.497680	0.500000
2.776323	0.489541	0.573576
2.724022	0.480319	0.642788
2.665980	0.470084	0.707107
2.602638	0.458915	0.766044
2.534478	0.446897	0.819152
2.462019	0.434120	0.866025
2.385813	0.420683	0.906308
2.306440	0.406688	0.939693
2.224503	0.392240	0.965926
2.140626	0.377450	0.984808
2.055447	0.362431	0.996195
1.969616	0.347296	1.000000
1.883784	0.332162	0.996195
1.798605	0.317143	0.984808
1.714729	0.302353	0.965926
1.632791	0.287905	0.939693
1.553418	0.273909	0.906308
1.477212	0.260472	0.866025
1.404753	0.247696	0.819152
1.336593	0.235677	0.766044
1.273251	0.224509	0.707107
1.215209	0.214274	0.642788
1.162908	0.205052	0.573576
1.116747	0.196913	0.500000
1.077077	0.189918	0.422618
1.044199	0.184120	0.342020
1.018364	0.179565	0.258819
0.999769	0.176286	0.173648
0.988555	0.174309	0.087156
0.984808	0.173648	0.000000
0.988555	0.174309	-0.087156
0.999769	0.176286	-0.173648
1.018364	0.179565	-0.258819
1.044199	0.184120	-0.342020
1.077077	0.189918	-0.422618
1.116747	0.196913	-0.500000
1.162908	0.205052	-0.573576
1.215209	0.214274	-0.642788
1.273251	0.224509	-0.707107
1.336593	0.235677	-0.766044
1.404753	0.247696	-0.819152
1.477212	0.260472	-0.866025
1.553418	0.273909	-0.906308
1.632791	0.287905	-0.939693
1.714728	0.302353	-0.965926
1.798605	0.317143	-0.984808
1.883784	0.332162	-0.996195
1.969616	0.347296	-1.000000
2.055447	0.362431	-0.996195
2.140626	0.377450	-0.984808
2.224503	0.392240	-0.965926
2.306440	0.406688	-0.939693
2.385813	0.420683	-0.906308
2.462019	0.434120	-0.866025
2.534478	0.446897	-0.819152
2.602638	0.458915	-0.766044
2.665980	0.470084	-0.707107
2.724022	0.480319	-0.642788
2.776323	0.489541	-0.573576
2.822484	0.497680	-0.500000
2.862154	0.504675	-0.422618
2.895032	0.510472	-0.342020
2.920867	0.515028	-0.258819
2.939462	0.518306	-0.173648
2.950676	0.520284	-0.087156
2.954423	0.520945	-0.000000
2.894102	0.775472	0.087156
2.883103	0.772525	0.173648
2.864864	0.767638	0.258819
2.839525	0.760848	0.342020
2.807278	0.752208	0.422618
2.768368	0.741782	0.500000
2.723092	0.729650	0.573576
2.671794	0.715905	0.642788
2.614864	0.700651	0.707107
2.552737	0.684004	0.766044
2.485884	0.666091	0.819152
2.414815	0.647048	0.866025
2.340070	0.627020	0.906308
2.262218	0.606159	0.939693
2.181852	0.584625	0.965926
2.099583	0.562582	0.984808
2.016038	0.540196	0.996195
1.931852	0.517638	1.000000
1.847666	0.495081	0.996195
1.764120	0.472695	0.984808
1.681852	0.450651	0.965926
1.601486	0.429117	0.939693
1.523634	0.408256	0.906308
1.448889	0.388229	0.866025
1.377819	0.369186	0.819152
1.310967	0.351272	0.766044
1.248839	0.334625	0.707107
1.191910	0.319371	0.642788
1.140612	0.305626	0.573576
1.095335	0.293494	0.500000
1.056426	0.283068	0.422618
1.024178	0.274428	0.342020
0.998839	0.267638	0.258819
0.980600	0.262751	0.173648
0.969601	0.259804	0.087156
0.965926	0.258819	0.000000
0.969601	0.259804	-0.087156
0.980600	0.262751	-0.173648
0.998839	0.267638	-0.258819
1.024178	0.274428	-0.342020
1.056426	0.283068	-0.422618
1.095335	0.293494	-0.500000
1.140612	0.305626	-0.573576
1.191910	0.319371	-0.642788
1.248839	0.334625	-0.707107
1.310966	0.351272	-0.766044
1.377819	0.369186	-0.819152
1.448889	0.388229	-0.866025
1.523634	0.408256	-0.906308
1.601486	0.429117	-0.939693
1.681852	0.450651	-0.965926
1.764120	0.472695	-0.984808
1.847666	0.495081	-0.996195
1.931852	0.517638	-1.000000
2.016038	0.540196	-0.996195
2.099583	0.562582	-0.984808
2.181852	0.584625	-0.965926
2.262218	0.606159	-0.939693
2.340070	0.627020	-0.906308
2.414815	0.647048	-0.866025
2.485884	0.666091	-0.819152
2.552737	0.684004	-0.766044
2.614864	0.700651	-0.707107
2.671794	0.715905	-0.642788
2.723092	0.729650	-0.573576
2.768368	0.741782	-0.500000
2.807278	0.752208	-0.422618
2.839525	0.760848	-0.342020
2.864864	0.767638	-0.258819
2.883103	0.772525	-0.173648
2.894102	0.775472	-0.087156
2.897777	0.776457	-0.000000
2.815502	1.024759	0.087156
2.804802	1.020864	0.173648
2.787059	1.014406	0.258819
2.762407	1.005434	0.342020
2.731036	0.994016	0.422618
2.693183	0.980238	0.500000
2.649136	0.964207	0.573576
2.599232	0.946043	0.642788
2.543848	0.925885	0.707107
2.483408	0.903887	0.766044
2.418371	0.880215	0.819152
2.349232	0.855050	0.866025
2.276517	0.828584	0.906308
2.200779	0.801018	0.939693
2.122596	0.772562	0.965926
2.042561	0.743431	0.984808
1.961285	0.713849	0.996195
1.879385	0.684040	1.000000
1.797486	0.654231	0.996195
1.716209	0.624649	0.984808
1.636175	0.595519	0.965926
1.557991	0.567063	0.939693
1.482254	0.539496	0.906308
1.409539	0.513030	0.866025
1.340400	0.487866	0.819152
1.275362	0.464194	0.766044
1.214922	0.442196	0.707107
1.159539	0.422038	0.642788
1.109634	0.403874	0.573576
1.065588	0.387842	0.500000
1.027735	0.374065	0.422618
0.996363	0.362646	0.342020
0.971712	0.353674	0.258819
0.953969	0.347216	0.173648
0.943268	0.343322	0.087156
0.939693	0.342020	0.000000
0.943268	0.343322	-0.087156
0.953969	0.347216	-0.173648
0.971712	0.353674	-0.258819
0.996363	0.362646	-0.342020
1.027735	0.374065	-0.422618
1.065588	0.387842	-0.500000
1.109634	0.403874	-0.573576
1.159539	0.422038	-0.642788
1.214922	0.442196	-0.707107
1.275362	0.464194	-0.766044
1.340400	0.487866	-0.819152
1.409539	0.513030	-0.866025
1.482254	0.539496	-0.906308
1.557991	0.567063	-0.939693
1.636175	0.595519	-0.965926
1.716209	0.624649	-0.984808
1.797486	0.654231	-0.996195
1.879385	0.684040	-1.000000
1.961285	0.713849	-0.996195
2.042561	0.743431	-0.984808
2.122596	0.772562	-0.965926
2.200779	0.801018	-0.939693
2.276516	0.828584	-0.906308
2.349232	0.855050	-0.866025
2.418371	0.880215	-0.819152
2.483408	0.903887	-0.766044
2.543848	0.925885	-0.707107
2.599232	0.946043	-0.642788
2.649136	0.964207	-0.573576
2.693183	0.980238	-0.500000
2.731036	0.994016	-0.422618
2.762407	1.005434	-0.342020
2.787059	1.014406	-0.258819
2.804802	1.020864	-0.173648
2.815502	1.024759	-0.087156
2.819078	1.026060	-0.000000
2.715475	1.266247	0.087156
2.705155	1.261434	0.173648
2.688042	1.253454	0.258819
2.664266	1.242368	0.342020
2.634009	1.228259	0.422618
